month,make,fuel_type,vehicle_type,number
2019-07,ALFA ROMEO,Petrol,Coupe/ Convertible,1
2019-07,ALPINE,Petrol,Coupe/ Convertible,5
2019-07,ASTON MARTIN,Petrol,Coupe/ Convertible,1
2019-07,AUDI,Petrol,Coupe/ Convertible,3
2019-07,AUDI,Others,Coupe/ Convertible,
2019-07,B.M.W.,Petrol,Coupe/ Convertible,30
2019-07,B.M.W.,Diesel,Coupe/ Convertible,
2019-07,B.M.W.,Others,Coupe/ Convertible,
2019-07,BENTLEY,Petrol,Coupe/ Convertible,1
2019-07,BLUECAR,Others,Coupe/ Convertible,
2019-07,BYD,Others,Coupe/ Convertible,
2019-07,CITROEN,Petrol,Coupe/ Convertible,
2019-07,FERRARI,Petrol,Coupe/ Convertible,6
2019-07,FIAT,Petrol,Coupe/ Convertible,1
2019-07,FORD,Petrol,Coupe/ Convertible,3
2019-07,HONDA,Petrol,Coupe/ Convertible,
2019-07,HONDA,Others,Coupe/ Convertible,
2019-07,HYUNDAI,Petrol,Coupe/ Convertible,
2019-07,HYUNDAI,Diesel,Coupe/ Convertible,
2019-07,HYUNDAI,Others,Coupe/ Convertible,
2019-07,INFINITI,Petrol,Coupe/ Convertible,
2019-07,JAGUAR,Petrol,Coupe/ Convertible,
2019-07,JAGUAR,Others,Coupe/ Convertible,
2019-07,JEEP,Petrol,Coupe/ Convertible,
2019-07,KIA,Petrol,Coupe/ Convertible,
2019-07,KIA,Diesel,Coupe/ Convertible,
2019-07,KIA,Others,Coupe/ Convertible,
2019-07,LAMBORGHINI,Petrol,Coupe/ Convertible,1
2019-07,LAND ROVER,Petrol,Coupe/ Convertible,
2019-07,LAND ROVER,Diesel,Coupe/ Convertible,
2019-07,LAND ROVER,Others,Coupe/ Convertible,
2019-07,MASERATI,Petrol,Coupe/ Convertible,
2019-07,MAXUS,Petrol,Coupe/ Convertible,
2019-07,MAZDA,Petrol,Coupe/ Convertible,3
2019-07,MAZDA,Diesel,Coupe/ Convertible,
2019-07,MAZDA,Others,Coupe/ Convertible,
2019-07,MCLAREN,Petrol,Coupe/ Convertible,4
2019-07,MERCEDES BENZ,Petrol,Coupe/ Convertible,67
2019-07,MERCEDES BENZ,Diesel,Coupe/ Convertible,
2019-07,MERCEDES BENZ,Others,Coupe/ Convertible,12
2019-07,MINI,Petrol,Coupe/ Convertible,3
2019-07,MITSUBISHI,Petrol,Coupe/ Convertible,
2019-07,NISSAN,Petrol,Coupe/ Convertible,
2019-07,NISSAN,Others,Coupe/ Convertible,
2019-07,OPEL,Petrol,Coupe/ Convertible,
2019-07,OPEL,Diesel,Coupe/ Convertible,
2019-07,PERODUA,Petrol,Coupe/ Convertible,
2019-07,PEUGEOT,Petrol,Coupe/ Convertible,
2019-07,PORSCHE,Petrol,Coupe/ Convertible,7
2019-07,PORSCHE,Others,Coupe/ Convertible,
2019-07,RANGE ROVER,Diesel,Coupe/ Convertible,
2019-07,RENAULT,Petrol,Coupe/ Convertible,
2019-07,RENAULT,Diesel,Coupe/ Convertible,
2019-07,ROLLS ROYCE,Petrol,Coupe/ Convertible,1
2019-07,SEAT,Petrol,Coupe/ Convertible,
2019-07,SKODA,Petrol,Coupe/ Convertible,
2019-07,SSANGYONG,Petrol,Coupe/ Convertible,
2019-07,SSANGYONG,Diesel,Coupe/ Convertible,
2019-07,SUBARU,Petrol,Coupe/ Convertible,1
2019-07,SUZUKI,Petrol,Coupe/ Convertible,
2019-07,SUZUKI,Others,Coupe/ Convertible,
2019-07,TOYOTA,Petrol,Coupe/ Convertible,1
2019-07,TOYOTA,Others,Coupe/ Convertible,
2019-07,VOLKSWAGEN,Petrol,Coupe/ Convertible,4
2019-07,VOLVO,Petrol,Coupe/ Convertible,
2019-08,ALFA ROMEO,Petrol,Hatchback,
2019-08,ALPINE,Petrol,Hatchback,
2019-08,ASTON MARTIN,Petrol,Hatchback,
2019-08,AUDI,Petrol,Hatchback,35
2019-08,AUDI,Others,Hatchback,3
2019-08,AUSTIN,Petrol,Hatchback,
2019-08,B.M.W.,Petrol,Hatchback,61
2019-08,B.M.W.,Diesel,Hatchback,
2019-08,B.M.W.,Others,Hatchback,2
2019-08,BENTLEY,Petrol,Hatchback,
2019-08,BLUECAR,Others,Hatchback,53
2019-08,BYD,Others,Hatchback,
2019-08,CITROEN,Petrol,Hatchback,
2019-08,FERRARI,Petrol,Hatchback,
2019-08,FIAT,Petrol,Hatchback,
2019-08,FORD,Petrol,Hatchback,
2019-08,HONDA,Petrol,Hatchback,330
2019-08,HONDA,Others,Hatchback,29
2019-08,HYUNDAI,Petrol,Hatchback,1
2019-08,HYUNDAI,Diesel,Hatchback,
2019-08,HYUNDAI,Others,Hatchback,
2019-08,INFINITI,Petrol,Hatchback,1
2019-08,JAGUAR,Petrol,Hatchback,
2019-08,JAGUAR,Others,Hatchback,
2019-08,JEEP,Petrol,Hatchback,
2019-08,KIA,Petrol,Hatchback,7
2019-08,KIA,Diesel,Hatchback,
2019-08,KIA,Others,Hatchback,
2019-08,LAMBORGHINI,Petrol,Hatchback,
2019-08,LAND ROVER,Petrol,Hatchback,
2019-08,LAND ROVER,Diesel,Hatchback,
2019-08,LAND ROVER,Others,Hatchback,
2019-08,M.G.,Petrol,Hatchback,
2019-08,MASERATI,Petrol,Hatchback,
2019-08,MAXUS,Petrol,Hatchback,
2019-08,MAZDA,Petrol,Hatchback,7
2019-08,MAZDA,Diesel,Hatchback,
2019-08,MAZDA,Others,Hatchback,12
2019-08,MCLAREN,Petrol,Hatchback,
2019-08,MERCEDES BENZ,Petrol,Hatchback,56
2019-08,MERCEDES BENZ,Diesel,Hatchback,
2019-08,MERCEDES BENZ,Others,Hatchback,
2019-08,MINI,Petrol,Hatchback,35
2019-08,MITSUBISHI,Petrol,Hatchback,5
2019-08,NISSAN,Petrol,Hatchback,26
2019-08,NISSAN,Others,Hatchback,2
2019-08,OPEL,Petrol,Hatchback,27
2019-08,OPEL,Diesel,Hatchback,16
2019-08,PERODUA,Petrol,Hatchback,4
2019-08,PEUGEOT,Petrol,Hatchback,
2019-08,PORSCHE,Petrol,Hatchback,
2019-08,PORSCHE,Others,Hatchback,
2019-08,RANGE ROVER,Diesel,Hatchback,
2019-08,RENAULT,Petrol,Hatchback,3
2019-08,RENAULT,Diesel,Hatchback,
2019-08,ROLLS ROYCE,Petrol,Hatchback,
2019-08,SEAT,Petrol,Hatchback,8
2019-08,SKODA,Petrol,Hatchback,
2019-08,SSANGYONG,Petrol,Hatchback,
2019-08,SSANGYONG,Diesel,Hatchback,
2019-08,SUBARU,Petrol,Hatchback,4
2019-08,SUZUKI,Petrol,Hatchback,39
2019-08,SUZUKI,Others,Hatchback,
2019-08,TOYOTA,Petrol,Hatchback,4
2019-08,TOYOTA,Others,Hatchback,10
2019-08,VOLKSWAGEN,Petrol,Hatchback,52
2019-08,VOLVO,Petrol,Hatchback,17
2019-08,ALFA ROMEO,Petrol,Sedan,3
2019-08,ALPINE,Petrol,Sedan,
2019-08,ASTON MARTIN,Petrol,Sedan,
2019-08,AUDI,Petrol,Sedan,82
2019-08,AUDI,Others,Sedan,17
2019-08,AUSTIN,Petrol,Sedan,
2019-08,B.M.W.,Petrol,Sedan,92
2019-08,B.M.W.,Diesel,Sedan,1
2019-08,B.M.W.,Others,Sedan,2
2019-08,BENTLEY,Petrol,Sedan,1
2019-08,BLUECAR,Others,Sedan,
2019-08,BYD,Others,Sedan,
2019-08,CITROEN,Petrol,Sedan,
2019-08,FERRARI,Petrol,Sedan,
2019-08,FIAT,Petrol,Sedan,
2019-08,FORD,Petrol,Sedan,
2019-08,HONDA,Petrol,Sedan,119
2019-08,HONDA,Others,Sedan,6
2019-08,HYUNDAI,Petrol,Sedan,348
2019-08,HYUNDAI,Diesel,Sedan,
2019-08,HYUNDAI,Others,Sedan,
2019-08,INFINITI,Petrol,Sedan,5
2019-08,JAGUAR,Petrol,Sedan,8
2019-08,JAGUAR,Others,Sedan,
2019-08,JEEP,Petrol,Sedan,
2019-08,KIA,Petrol,Sedan,205
2019-08,KIA,Diesel,Sedan,
2019-08,KIA,Others,Sedan,
2019-08,LAMBORGHINI,Petrol,Sedan,
2019-08,LAND ROVER,Petrol,Sedan,
2019-08,LAND ROVER,Diesel,Sedan,
2019-08,LAND ROVER,Others,Sedan,
2019-08,M.G.,Petrol,Sedan,
2019-08,MASERATI,Petrol,Sedan,4
2019-08,MAXUS,Petrol,Sedan,
2019-08,MAZDA,Petrol,Sedan,60
2019-08,MAZDA,Diesel,Sedan,1
2019-08,MAZDA,Others,Sedan,90
2019-08,MCLAREN,Petrol,Sedan,
2019-08,MERCEDES BENZ,Petrol,Sedan,181
2019-08,MERCEDES BENZ,Diesel,Sedan,
2019-08,MERCEDES BENZ,Others,Sedan,68
2019-08,MINI,Petrol,Sedan,
2019-08,MITSUBISHI,Petrol,Sedan,81
2019-08,NISSAN,Petrol,Sedan,58
2019-08,NISSAN,Others,Sedan,
2019-08,OPEL,Petrol,Sedan,
2019-08,OPEL,Diesel,Sedan,
2019-08,PERODUA,Petrol,Sedan,8
2019-08,PEUGEOT,Petrol,Sedan,
2019-08,PORSCHE,Petrol,Sedan,8
2019-08,PORSCHE,Others,Sedan,1
2019-08,RANGE ROVER,Diesel,Sedan,
2019-08,RENAULT,Petrol,Sedan,
2019-08,RENAULT,Diesel,Sedan,
2019-08,ROLLS ROYCE,Petrol,Sedan,1
2019-08,SEAT,Petrol,Sedan,4
2019-08,SKODA,Petrol,Sedan,49
2019-08,SSANGYONG,Petrol,Sedan,
2019-08,SSANGYONG,Diesel,Sedan,
2019-08,SUBARU,Petrol,Sedan,10
2019-08,SUZUKI,Petrol,Sedan,
2019-08,SUZUKI,Others,Sedan,
2019-08,TOYOTA,Petrol,Sedan,274
2019-08,TOYOTA,Others,Sedan,53
2019-08,VOLKSWAGEN,Petrol,Sedan,21
2019-08,VOLVO,Petrol,Sedan,9
2019-08,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-08,AUDI,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,AUSTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,3
2019-08,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,BLUECAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,BYD,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,66
2019-08,HONDA,Others,Multi-purpose Vehicle/Station-wagon,221
2019-08,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-08,HYUNDAI,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,HYUNDAI,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,JAGUAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,KIA,Others,Multi-purpose Vehicle/Station-wagon,4
2019-08,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,LAND ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,MAXUS,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-08,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-08,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,MAZDA,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,MCLAREN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,9
2019-08,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,1
2019-08,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,8
2019-08,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,3
2019-08,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,6
2019-08,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,2
2019-08,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,PORSCHE,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,RANGE ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,54
2019-08,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-08,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-08,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-08,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-08,SUZUKI,Others,Multi-purpose Vehicle/Station-wagon,
2019-08,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,188
2019-08,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,197
2019-08,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,50
2019-08,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,4
2019-08,ALFA ROMEO,Petrol,Sports Utility Vehicle,2
2019-08,ALPINE,Petrol,Sports Utility Vehicle,
2019-08,ASTON MARTIN,Petrol,Sports Utility Vehicle,
2019-08,AUDI,Petrol,Sports Utility Vehicle,52
2019-08,AUDI,Others,Sports Utility Vehicle,5
2019-08,AUSTIN,Petrol,Sports Utility Vehicle,
2019-08,B.M.W.,Petrol,Sports Utility Vehicle,181
2019-08,B.M.W.,Diesel,Sports Utility Vehicle,
2019-08,B.M.W.,Others,Sports Utility Vehicle,
2019-08,BENTLEY,Petrol,Sports Utility Vehicle,
2019-08,BLUECAR,Others,Sports Utility Vehicle,
2019-08,BYD,Others,Sports Utility Vehicle,
2019-08,CITROEN,Petrol,Sports Utility Vehicle,23
2019-08,FERRARI,Petrol,Sports Utility Vehicle,
2019-08,FIAT,Petrol,Sports Utility Vehicle,
2019-08,FORD,Petrol,Sports Utility Vehicle,
2019-08,HONDA,Petrol,Sports Utility Vehicle,162
2019-08,HONDA,Others,Sports Utility Vehicle,30
2019-08,HYUNDAI,Petrol,Sports Utility Vehicle,3
2019-08,HYUNDAI,Diesel,Sports Utility Vehicle,
2019-08,HYUNDAI,Others,Sports Utility Vehicle,3
2019-08,INFINITI,Petrol,Sports Utility Vehicle,1
2019-08,JAGUAR,Petrol,Sports Utility Vehicle,10
2019-08,JAGUAR,Others,Sports Utility Vehicle,
2019-08,JEEP,Petrol,Sports Utility Vehicle,12
2019-08,KIA,Petrol,Sports Utility Vehicle,56
2019-08,KIA,Diesel,Sports Utility Vehicle,14
2019-08,KIA,Others,Sports Utility Vehicle,
2019-08,LAMBORGHINI,Petrol,Sports Utility Vehicle,
2019-08,LAND ROVER,Petrol,Sports Utility Vehicle,11
2019-08,LAND ROVER,Diesel,Sports Utility Vehicle,1
2019-08,LAND ROVER,Others,Sports Utility Vehicle,14
2019-08,M.G.,Petrol,Sports Utility Vehicle,
2019-08,MASERATI,Petrol,Sports Utility Vehicle,4
2019-08,MAXUS,Petrol,Sports Utility Vehicle,
2019-08,MAZDA,Petrol,Sports Utility Vehicle,42
2019-08,MAZDA,Diesel,Sports Utility Vehicle,
2019-08,MAZDA,Others,Sports Utility Vehicle,
2019-08,MCLAREN,Petrol,Sports Utility Vehicle,
2019-08,MERCEDES BENZ,Petrol,Sports Utility Vehicle,135
2019-08,MERCEDES BENZ,Diesel,Sports Utility Vehicle,1
2019-08,MERCEDES BENZ,Others,Sports Utility Vehicle,3
2019-08,MINI,Petrol,Sports Utility Vehicle,
2019-08,MITSUBISHI,Petrol,Sports Utility Vehicle,116
2019-08,NISSAN,Petrol,Sports Utility Vehicle,31
2019-08,NISSAN,Others,Sports Utility Vehicle,
2019-08,OPEL,Petrol,Sports Utility Vehicle,7
2019-08,OPEL,Diesel,Sports Utility Vehicle,
2019-08,PERODUA,Petrol,Sports Utility Vehicle,
2019-08,PEUGEOT,Petrol,Sports Utility Vehicle,12
2019-08,PORSCHE,Petrol,Sports Utility Vehicle,33
2019-08,PORSCHE,Others,Sports Utility Vehicle,1
2019-08,RANGE ROVER,Diesel,Sports Utility Vehicle,
2019-08,RENAULT,Petrol,Sports Utility Vehicle,
2019-08,RENAULT,Diesel,Sports Utility Vehicle,
2019-08,ROLLS ROYCE,Petrol,Sports Utility Vehicle,
2019-08,SEAT,Petrol,Sports Utility Vehicle,11
2019-08,SKODA,Petrol,Sports Utility Vehicle,29
2019-08,SSANGYONG,Petrol,Sports Utility Vehicle,1
2019-08,SSANGYONG,Diesel,Sports Utility Vehicle,
2019-08,SUBARU,Petrol,Sports Utility Vehicle,81
2019-08,SUZUKI,Petrol,Sports Utility Vehicle,5
2019-08,SUZUKI,Others,Sports Utility Vehicle,
2019-08,TOYOTA,Petrol,Sports Utility Vehicle,198
2019-08,TOYOTA,Others,Sports Utility Vehicle,16
2019-08,VOLKSWAGEN,Petrol,Sports Utility Vehicle,8
2019-08,VOLVO,Petrol,Sports Utility Vehicle,49
2019-08,ALFA ROMEO,Petrol,Coupe/ Convertible,
2019-08,ALPINE,Petrol,Coupe/ Convertible,2
2019-08,ASTON MARTIN,Petrol,Coupe/ Convertible,1
2019-08,AUDI,Petrol,Coupe/ Convertible,6
2019-08,AUDI,Others,Coupe/ Convertible,
2019-08,AUSTIN,Petrol,Coupe/ Convertible,1
2019-08,B.M.W.,Petrol,Coupe/ Convertible,67
2019-08,B.M.W.,Diesel,Coupe/ Convertible,
2019-08,B.M.W.,Others,Coupe/ Convertible,
2019-08,BENTLEY,Petrol,Coupe/ Convertible,2
2019-08,BLUECAR,Others,Coupe/ Convertible,
2019-08,BYD,Others,Coupe/ Convertible,
2019-08,CITROEN,Petrol,Coupe/ Convertible,
2019-08,FERRARI,Petrol,Coupe/ Convertible,3
2019-08,FIAT,Petrol,Coupe/ Convertible,
2019-08,FORD,Petrol,Coupe/ Convertible,2
2019-08,HONDA,Petrol,Coupe/ Convertible,
2019-08,HONDA,Others,Coupe/ Convertible,
2019-08,HYUNDAI,Petrol,Coupe/ Convertible,
2019-08,HYUNDAI,Diesel,Coupe/ Convertible,
2019-08,HYUNDAI,Others,Coupe/ Convertible,
2019-08,INFINITI,Petrol,Coupe/ Convertible,4
2019-08,JAGUAR,Petrol,Coupe/ Convertible,
2019-08,JAGUAR,Others,Coupe/ Convertible,
2019-08,JEEP,Petrol,Coupe/ Convertible,
2019-08,KIA,Petrol,Coupe/ Convertible,
2019-08,KIA,Diesel,Coupe/ Convertible,
2019-08,KIA,Others,Coupe/ Convertible,
2019-08,LAMBORGHINI,Petrol,Coupe/ Convertible,1
2019-08,LAND ROVER,Petrol,Coupe/ Convertible,
2019-08,LAND ROVER,Diesel,Coupe/ Convertible,
2019-08,LAND ROVER,Others,Coupe/ Convertible,
2019-08,M.G.,Petrol,Coupe/ Convertible,1
2019-08,MASERATI,Petrol,Coupe/ Convertible,1
2019-08,MAXUS,Petrol,Coupe/ Convertible,
2019-08,MAZDA,Petrol,Coupe/ Convertible,
2019-08,MAZDA,Diesel,Coupe/ Convertible,
2019-08,MAZDA,Others,Coupe/ Convertible,
2019-08,MCLAREN,Petrol,Coupe/ Convertible,1
2019-08,MERCEDES BENZ,Petrol,Coupe/ Convertible,65
2019-08,MERCEDES BENZ,Diesel,Coupe/ Convertible,
2019-08,MERCEDES BENZ,Others,Coupe/ Convertible,14
2019-08,MINI,Petrol,Coupe/ Convertible,1
2019-08,MITSUBISHI,Petrol,Coupe/ Convertible,
2019-08,NISSAN,Petrol,Coupe/ Convertible,
2019-08,NISSAN,Others,Coupe/ Convertible,
2019-08,OPEL,Petrol,Coupe/ Convertible,
2019-08,OPEL,Diesel,Coupe/ Convertible,
2019-08,PERODUA,Petrol,Coupe/ Convertible,
2019-08,PEUGEOT,Petrol,Coupe/ Convertible,
2019-08,PORSCHE,Petrol,Coupe/ Convertible,11
2019-08,PORSCHE,Others,Coupe/ Convertible,
2019-08,RANGE ROVER,Diesel,Coupe/ Convertible,
2019-08,RENAULT,Petrol,Coupe/ Convertible,
2019-08,RENAULT,Diesel,Coupe/ Convertible,
2019-08,ROLLS ROYCE,Petrol,Coupe/ Convertible,2
2019-08,SEAT,Petrol,Coupe/ Convertible,
2019-08,SKODA,Petrol,Coupe/ Convertible,
2019-08,SSANGYONG,Petrol,Coupe/ Convertible,
2019-08,SSANGYONG,Diesel,Coupe/ Convertible,
2019-08,SUBARU,Petrol,Coupe/ Convertible,
2019-08,SUZUKI,Petrol,Coupe/ Convertible,
2019-08,SUZUKI,Others,Coupe/ Convertible,
2019-08,TOYOTA,Petrol,Coupe/ Convertible,
2019-08,TOYOTA,Others,Coupe/ Convertible,
2019-08,VOLKSWAGEN,Petrol,Coupe/ Convertible,6
2019-08,VOLVO,Petrol,Coupe/ Convertible,
2019-09,ALFA ROMEO,Petrol,Hatchback,
2019-09,ALPINA,Diesel,Hatchback,
2019-09,ALPINE,Petrol,Hatchback,
2019-09,ASTON MARTIN,Petrol,Hatchback,
2019-09,AUDI,Petrol,Hatchback,63
2019-09,AUDI,Others,Hatchback,
2019-09,AUSTIN,Petrol,Hatchback,
2019-09,B.M.W.,Petrol,Hatchback,115
2019-09,B.M.W.,Diesel,Hatchback,
2019-09,B.M.W.,Others,Hatchback,1
2019-09,BENTLEY,Petrol,Hatchback,
2019-09,BLUECAR,Others,Hatchback,64
2019-09,BYD,Others,Hatchback,
2019-09,CITROEN,Petrol,Hatchback,
2019-09,FERRARI,Petrol,Hatchback,
2019-09,FIAT,Petrol,Hatchback,
2019-09,FORD,Petrol,Hatchback,
2019-09,HONDA,Petrol,Hatchback,306
2019-09,HONDA,Others,Hatchback,27
2019-09,HYUNDAI,Petrol,Hatchback,62
2019-09,HYUNDAI,Diesel,Hatchback,
2019-09,HYUNDAI,Others,Hatchback,
2019-09,INFINITI,Petrol,Hatchback,
2019-09,JAGUAR,Petrol,Hatchback,
2019-09,JAGUAR,Others,Hatchback,
2019-09,JEEP,Petrol,Hatchback,
2019-09,KIA,Petrol,Hatchback,12
2019-09,KIA,Diesel,Hatchback,
2019-09,KIA,Others,Hatchback,
2019-09,LAMBORGHINI,Petrol,Hatchback,
2019-09,LAND ROVER,Petrol,Hatchback,
2019-09,LAND ROVER,Diesel,Hatchback,
2019-09,LAND ROVER,Others,Hatchback,
2019-09,M.G.,Petrol,Hatchback,
2019-09,MASERATI,Petrol,Hatchback,
2019-09,MAXUS,Petrol,Hatchback,
2019-09,MAZDA,Petrol,Hatchback,4
2019-09,MAZDA,Diesel,Hatchback,
2019-09,MAZDA,Others,Hatchback,12
2019-09,MCLAREN,Petrol,Hatchback,
2019-09,MERCEDES BENZ,Petrol,Hatchback,91
2019-09,MERCEDES BENZ,Diesel,Hatchback,
2019-09,MERCEDES BENZ,Others,Hatchback,
2019-09,MINI,Petrol,Hatchback,28
2019-09,MITSUBISHI,Petrol,Hatchback,10
2019-09,NISSAN,Petrol,Hatchback,77
2019-09,NISSAN,Others,Hatchback,
2019-09,OPEL,Petrol,Hatchback,9
2019-09,OPEL,Diesel,Hatchback,6
2019-09,PERODUA,Petrol,Hatchback,2
2019-09,PEUGEOT,Petrol,Hatchback,
2019-09,PORSCHE,Petrol,Hatchback,
2019-09,PORSCHE,Others,Hatchback,
2019-09,RANGE ROVER,Diesel,Hatchback,
2019-09,RENAULT,Petrol,Hatchback,2
2019-09,RENAULT,Diesel,Hatchback,
2019-09,ROLLS ROYCE,Petrol,Hatchback,
2019-09,SEAT,Petrol,Hatchback,5
2019-09,SKODA,Petrol,Hatchback,
2019-09,SSANGYONG,Petrol,Hatchback,
2019-09,SSANGYONG,Diesel,Hatchback,
2019-09,SUBARU,Petrol,Hatchback,8
2019-09,SUZUKI,Petrol,Hatchback,29
2019-09,SUZUKI,Others,Hatchback,4
2019-09,TOYOTA,Petrol,Hatchback,1
2019-09,TOYOTA,Diesel,Hatchback,
2019-09,TOYOTA,Others,Hatchback,9
2019-09,VOLKSWAGEN,Petrol,Hatchback,37
2019-09,VOLVO,Petrol,Hatchback,
2019-09,ALFA ROMEO,Petrol,Sedan,6
2019-09,ALPINA,Diesel,Sedan,1
2019-09,ALPINE,Petrol,Sedan,
2019-09,ASTON MARTIN,Petrol,Sedan,
2019-09,AUDI,Petrol,Sedan,102
2019-09,AUDI,Others,Sedan,9
2019-09,AUSTIN,Petrol,Sedan,
2019-09,B.M.W.,Petrol,Sedan,82
2019-09,B.M.W.,Diesel,Sedan,
2019-09,B.M.W.,Others,Sedan,
2019-09,BENTLEY,Petrol,Sedan,
2019-09,BLUECAR,Others,Sedan,
2019-09,BYD,Others,Sedan,
2019-09,CITROEN,Petrol,Sedan,
2019-09,FERRARI,Petrol,Sedan,
2019-09,FIAT,Petrol,Sedan,
2019-09,FORD,Petrol,Sedan,
2019-09,HONDA,Petrol,Sedan,225
2019-09,HONDA,Others,Sedan,3
2019-09,HYUNDAI,Petrol,Sedan,175
2019-09,HYUNDAI,Diesel,Sedan,
2019-09,HYUNDAI,Others,Sedan,
2019-09,INFINITI,Petrol,Sedan,9
2019-09,JAGUAR,Petrol,Sedan,13
2019-09,JAGUAR,Others,Sedan,
2019-09,JEEP,Petrol,Sedan,
2019-09,KIA,Petrol,Sedan,171
2019-09,KIA,Diesel,Sedan,
2019-09,KIA,Others,Sedan,
2019-09,LAMBORGHINI,Petrol,Sedan,
2019-09,LAND ROVER,Petrol,Sedan,
2019-09,LAND ROVER,Diesel,Sedan,
2019-09,LAND ROVER,Others,Sedan,
2019-09,M.G.,Petrol,Sedan,
2019-09,MASERATI,Petrol,Sedan,3
2019-09,MAXUS,Petrol,Sedan,
2019-09,MAZDA,Petrol,Sedan,69
2019-09,MAZDA,Diesel,Sedan,2
2019-09,MAZDA,Others,Sedan,108
2019-09,MCLAREN,Petrol,Sedan,
