year,make,fuel,type,number
2019,JEEP,Petrol,Sports Utility Vehicle,58
2019,JEEP,Diesel,Sports Utility Vehicle,
2019,KIA,Petrol,Sports Utility Vehicle,892
2019,KIA,Diesel,Sports Utility Vehicle,149
2019,KIA,Others,Sports Utility Vehicle,
2019,KOENIGSEGG,Petrol,Sports Utility Vehicle,
2019,LAMBORGHINI,Petrol,Sports Utility Vehicle,49
2019,LANCIA,Petrol,Sports Utility Vehicle,
2019,LAND ROVER,Petrol,Sports Utility Vehicle,162
2019,LAND ROVER,Diesel,Sports Utility Vehicle,24
2019,LAND ROVER,Others,Sports Utility Vehicle,111
2019,LOTUS,Petrol,Sports Utility Vehicle,
2019,M.G.,Petrol,Sports Utility Vehicle,
2019,MARCOS,Petrol,Sports Utility Vehicle,
2019,MASERATI,Petrol,Sports Utility Vehicle,52
2019,MASERATI,Diesel,Sports Utility Vehicle,
2019,MAXUS,Petrol,Sports Utility Vehicle,
2019,MAZDA,Petrol,Sports Utility Vehicle,775
2019,MAZDA,Diesel,Sports Utility Vehicle,
2019,MAZDA,Others,Sports Utility Vehicle,
2019,Mclaren,Petrol,Sports Utility Vehicle,
2019,MERCEDES BENZ,Petrol,Sports Utility Vehicle,1977
2019,MERCEDES BENZ,Diesel,Sports Utility Vehicle,12
2019,MERCEDES BENZ,Others,Sports Utility Vehicle,45
2019,MINI,Petrol,Sports Utility Vehicle,2
2019,MINI,Diesel,Sports Utility Vehicle,
2019,MITSUBISHI,Petrol,Sports Utility Vehicle,1546
2019,MITSUBISHI,Diesel,Sports Utility Vehicle,
2019,MITSUBISHI,Others,Sports Utility Vehicle,
2019,MITSUOKA,Petrol,Sports Utility Vehicle,
2019,MORRIS,Petrol,Sports Utility Vehicle,
2019,NISSAN,Petrol,Sports Utility Vehicle,409
2019,NISSAN,Others,Sports Utility Vehicle,
2019,OPEL,Petrol,Sports Utility Vehicle,202
2019,OPEL,Diesel,Sports Utility Vehicle,
2019,PAGANI,Petrol,Sports Utility Vehicle,
2019,PERODUA,Petrol,Sports Utility Vehicle,
2019,PEUGEOT,Petrol,Sports Utility Vehicle,118
2019,PEUGEOT,Diesel,Sports Utility Vehicle,
2019,PORSCHE,Petrol,Sports Utility Vehicle,413
2019,PORSCHE,Diesel,Sports Utility Vehicle,
2019,PORSCHE,Others,Sports Utility Vehicle,10
2019,RAMBLER,Petrol,Sports Utility Vehicle,
2019,RANGE ROVER,Petrol,Sports Utility Vehicle,
2019,RANGE ROVER,Diesel,Sports Utility Vehicle,1
2019,RENAULT,Petrol,Sports Utility Vehicle,1
2019,RENAULT,Diesel,Sports Utility Vehicle,
2019,RENAULT,Others,Sports Utility Vehicle,
2019,ROLLS ROYCE,Petrol,Sports Utility Vehicle,9
2019,ROVER,Petrol,Sports Utility Vehicle,
2019,RUF,Petrol,Sports Utility Vehicle,
2019,SEAT,Petrol,Sports Utility Vehicle,187
2019,SEAT,Diesel,Sports Utility Vehicle,
2019,SKODA,Petrol,Sports Utility Vehicle,368
2019,SKODA,Diesel,Sports Utility Vehicle,
2019,SMART,Petrol,Sports Utility Vehicle,
2019,SMART,Others,Sports Utility Vehicle,
2019,SSANGYONG,Petrol,Sports Utility Vehicle,31
2019,SSANGYONG,Diesel,Sports Utility Vehicle,11
2019,SUBARU,Petrol,Sports Utility Vehicle,1099
2019,SUBARU,Others,Sports Utility Vehicle,7
2019,SUZUKI,Petrol,Sports Utility Vehicle,45
2019,SUZUKI,Others,Sports Utility Vehicle,
2019,TESLA,Others,Sports Utility Vehicle,
2019,THE LONDON TAXI CO,Diesel,Sports Utility Vehicle,
2019,TOYO ACE,Petrol,Sports Utility Vehicle,
2019,TOYOTA,Petrol,Sports Utility Vehicle,2277
2019,TOYOTA,Diesel,Sports Utility Vehicle,1
2019,TOYOTA,Others,Sports Utility Vehicle,420
2019,TRIUMPH,Petrol,Sports Utility Vehicle,
2019,VOLKSWAGEN,Petrol,Sports Utility Vehicle,132
2019,VOLKSWAGEN,Diesel,Sports Utility Vehicle,
2019,VOLVO,Petrol,Sports Utility Vehicle,594
2019,VOLVO,Diesel,Sports Utility Vehicle,
2019,ALFA ROMEO,Petrol,Coupe/ Convertible,4
2019,ALPINA,Petrol,Coupe/ Convertible,1
2019,ALPINA,Diesel,Coupe/ Convertible,
2019,ALPINE,Petrol,Coupe/ Convertible,14
2019,ASTON MARTIN,Petrol,Coupe/ Convertible,21
2019,AUDI,Petrol,Coupe/ Convertible,39
2019,AUDI,Diesel,Coupe/ Convertible,
2019,AUDI,Others,Coupe/ Convertible,
2019,AUSTIN,Petrol,Coupe/ Convertible,1
2019,AUSTIN,Diesel,Coupe/ Convertible,
2019,B.M.W.,Petrol,Coupe/ Convertible,438
2019,B.M.W.,Diesel,Coupe/ Convertible,
2019,B.M.W.,Others,Coupe/ Convertible,3
2019,BENTLEY,Petrol,Coupe/ Convertible,24
2019,BENTLEY,Diesel,Coupe/ Convertible,
2019,BLUECAR,Others,Coupe/ Convertible,
2019,BYD,Others,Coupe/ Convertible,
2019,CHERY,Petrol,Coupe/ Convertible,
2019,CHEVROLET,Petrol,Coupe/ Convertible,
2019,CHRYSLER,Petrol,Coupe/ Convertible,
2019,CHRYSLER,Diesel,Coupe/ Convertible,
2019,CITROEN,Petrol,Coupe/ Convertible,
2019,CITROEN,Diesel,Coupe/ Convertible,
2019,CITROEN,Others,Coupe/ Convertible,
2019,DAIHATSU,Petrol,Coupe/ Convertible,
2019,DAIMLER,Petrol,Coupe/ Convertible,
2019,DATSUN,Petrol,Coupe/ Convertible,1
2019,FERRARI,Petrol,Coupe/ Convertible,43
2019,FIAT,Petrol,Coupe/ Convertible,1
2019,FORD,Petrol,Coupe/ Convertible,12
2019,FORD,Diesel,Coupe/ Convertible,
2019,FORD,Others,Coupe/ Convertible,
2019,HONDA,Petrol,Coupe/ Convertible,
2019,HONDA,Others,Coupe/ Convertible,
2019,HYUNDAI,Petrol,Coupe/ Convertible,
2019,HYUNDAI,Diesel,Coupe/ Convertible,
2019,HYUNDAI,Others,Coupe/ Convertible,
2019,INFINITI,Petrol,Coupe/ Convertible,19
2019,INFINITI,Diesel,Coupe/ Convertible,
2019,INFINITI,Others,Coupe/ Convertible,
2019,JAGUAR,Petrol,Coupe/ Convertible,5
2019,JAGUAR,Diesel,Coupe/ Convertible,
2019,JAGUAR,Others,Coupe/ Convertible,
2019,JEEP,Petrol,Coupe/ Convertible,
2019,JEEP,Diesel,Coupe/ Convertible,
2019,KIA,Petrol,Coupe/ Convertible,
2019,KIA,Diesel,Coupe/ Convertible,
2019,KIA,Others,Coupe/ Convertible,
2019,KOENIGSEGG,Petrol,Coupe/ Convertible,1
2019,LAMBORGHINI,Petrol,Coupe/ Convertible,12
2019,LANCIA,Petrol,Coupe/ Convertible,
2019,LAND ROVER,Petrol,Coupe/ Convertible,
2019,LAND ROVER,Diesel,Coupe/ Convertible,
2019,LAND ROVER,Others,Coupe/ Convertible,
2019,LOTUS,Petrol,Coupe/ Convertible,2
2019,M.G.,Petrol,Coupe/ Convertible,2
2019,MARCOS,Petrol,Coupe/ Convertible,
2019,MASERATI,Petrol,Coupe/ Convertible,5
2019,MASERATI,Diesel,Coupe/ Convertible,
2019,MAXUS,Petrol,Coupe/ Convertible,
2019,MAZDA,Petrol,Coupe/ Convertible,13
2019,MAZDA,Diesel,Coupe/ Convertible,
2019,MAZDA,Others,Coupe/ Convertible,
2019,Mclaren,Petrol,Coupe/ Convertible,21
2019,MERCEDES BENZ,Petrol,Coupe/ Convertible,1101
2019,MERCEDES BENZ,Diesel,Coupe/ Convertible,1
2019,MERCEDES BENZ,Others,Coupe/ Convertible,134
2019,MINI,Petrol,Coupe/ Convertible,28
2019,MINI,Diesel,Coupe/ Convertible,
2019,MITSUBISHI,Petrol,Coupe/ Convertible,
2019,MITSUBISHI,Diesel,Coupe/ Convertible,
2019,MITSUBISHI,Others,Coupe/ Convertible,
2019,MITSUOKA,Petrol,Coupe/ Convertible,
2019,MORRIS,Petrol,Coupe/ Convertible,
2019,NISSAN,Petrol,Coupe/ Convertible,1
2019,NISSAN,Others,Coupe/ Convertible,
2019,OPEL,Petrol,Coupe/ Convertible,
2019,OPEL,Diesel,Coupe/ Convertible,
2019,PAGANI,Petrol,Coupe/ Convertible,
2019,PERODUA,Petrol,Coupe/ Convertible,
2019,PEUGEOT,Petrol,Coupe/ Convertible,
2019,PEUGEOT,Diesel,Coupe/ Convertible,
2019,PORSCHE,Petrol,Coupe/ Convertible,117
2019,PORSCHE,Diesel,Coupe/ Convertible,
2019,PORSCHE,Others,Coupe/ Convertible,
2019,RAMBLER,Petrol,Coupe/ Convertible,
2019,RANGE ROVER,Petrol,Coupe/ Convertible,
2019,RANGE ROVER,Diesel,Coupe/ Convertible,
2019,RENAULT,Petrol,Coupe/ Convertible,
2019,RENAULT,Diesel,Coupe/ Convertible,
2019,RENAULT,Others,Coupe/ Convertible,
2019,ROLLS ROYCE,Petrol,Coupe/ Convertible,7
2019,ROVER,Petrol,Coupe/ Convertible,
2019,RUF,Petrol,Coupe/ Convertible,2
2019,SEAT,Petrol,Coupe/ Convertible,
2019,SEAT,Diesel,Coupe/ Convertible,
2019,SKODA,Petrol,Coupe/ Convertible,
2019,SKODA,Diesel,Coupe/ Convertible,
2019,SMART,Petrol,Coupe/ Convertible,1
2019,SMART,Others,Coupe/ Convertible,
2019,SSANGYONG,Petrol,Coupe/ Convertible,
2019,SSANGYONG,Diesel,Coupe/ Convertible,
2019,SUBARU,Petrol,Coupe/ Convertible,6
2019,SUBARU,Others,Coupe/ Convertible,
2019,SUZUKI,Petrol,Coupe/ Convertible,
2019,SUZUKI,Others,Coupe/ Convertible,
2019,TESLA,Others,Coupe/ Convertible,
2019,THE LONDON TAXI CO,Diesel,Coupe/ Convertible,
2019,TOYO ACE,Petrol,Coupe/ Convertible,
2019,TOYOTA,Petrol,Coupe/ Convertible,15
2019,TOYOTA,Diesel,Coupe/ Convertible,
2019,TOYOTA,Others,Coupe/ Convertible,
2019,TRIUMPH,Petrol,Coupe/ Convertible,
2019,VOLKSWAGEN,Petrol,Coupe/ Convertible,79
2019,VOLKSWAGEN,Diesel,Coupe/ Convertible,
2019,VOLVO,Petrol,Coupe/ Convertible,
2019,VOLVO,Diesel,Coupe/ Convertible,
2020,ALFA ROMEO,Petrol,Hatchback,
2020,ALPINA,Petrol,Hatchback,
2020,ALPINA,Diesel,Hatchback,
2020,ALPINE,Petrol,Hatchback,
2020,ASTON MARTIN,Petrol,Hatchback,
2020,AUDI,Petrol,Hatchback,214
2020,AUDI,Diesel,Hatchback,
2020,AUDI,Others,Hatchback,188
2020,AUSTIN,Petrol,Hatchback,1
2020,AUSTIN,Diesel,Hatchback,
2020,B.M.W.,Petrol,Hatchback,944
2020,B.M.W.,Diesel,Hatchback,
2020,B.M.W.,Others,Hatchback,4
2020,BENTLEY,Petrol,Hatchback,
2020,BENTLEY,Diesel,Hatchback,
2020,BLUECAR,Others,Hatchback,
2020,BYD,Others,Hatchback,2
2020,CHERY,Petrol,Hatchback,
2020,CHEVROLET,Petrol,Hatchback,
2020,CHRYSLER,Petrol,Hatchback,
2020,CHRYSLER,Diesel,Hatchback,
2020,CITROEN,Petrol,Hatchback,
2020,CITROEN,Diesel,Hatchback,
2020,CITROEN,Others,Hatchback,
2020,DAIHATSU,Petrol,Hatchback,
2020,DAIMLER,Petrol,Hatchback,
2020,DATSUN,Petrol,Hatchback,
2020,FERRARI,Petrol,Hatchback,
2020,FIAT,Petrol,Hatchback,
2020,FORD,Petrol,Hatchback,
2020,FORD,Diesel,Hatchback,
2020,FORD,Others,Hatchback,
2020,HONDA,Petrol,Hatchback,2208
2020,HONDA,Others,Hatchback,187
2020,HYUNDAI,Petrol,Hatchback,92
2020,HYUNDAI,Diesel,Hatchback,
2020,HYUNDAI,Others,Hatchback,180
2020,INFINITI,Petrol,Hatchback,
2020,INFINITI,Diesel,Hatchback,
2020,INFINITI,Others,Hatchback,
2020,INTERNATIONAL,Petrol,Hatchback,
2020,JAGUAR,Petrol,Hatchback,
2020,JAGUAR,Diesel,Hatchback,
2020,JAGUAR,Others,Hatchback,
2020,JEEP,Petrol,Hatchback,
2020,JEEP,Diesel,Hatchback,
2020,KIA,Petrol,Hatchback,52
2020,KIA,Diesel,Hatchback,
2020,KIA,Others,Hatchback,
2020,KOENIGSEGG,Petrol,Hatchback,
2020,LAMBORGHINI,Petrol,Hatchback,
2020,LANCIA,Petrol,Hatchback,
2020,LAND ROVER,Petrol,Hatchback,
2020,LAND ROVER,Diesel,Hatchback,
2020,LAND ROVER,Others,Hatchback,
2020,LOTUS,Petrol,Hatchback,
2020,M.G.,Petrol,Hatchback,
2020,M.G.,Others,Hatchback,
2020,MARCOS,Petrol,Hatchback,
2020,MASERATI,Petrol,Hatchback,
2020,MASERATI,Diesel,Hatchback,
2020,MAXUS,Petrol,Hatchback,
2020,MAZDA,Petrol,Hatchback,216
2020,MAZDA,Diesel,Hatchback,
2020,MAZDA,Others,Hatchback,67
2020,Mclaren,Petrol,Hatchback,
2020,MERCEDES BENZ,Petrol,Hatchback,522
2020,MERCEDES BENZ,Diesel,Hatchback,
2020,MERCEDES BENZ,Others,Hatchback,
2020,MINI,Petrol,Hatchback,296
2020,MINI,Diesel,Hatchback,
2020,MINI,Others,Hatchback,6
2020,MITSUBISHI,Petrol,Hatchback,41
2020,MITSUBISHI,Diesel,Hatchback,
2020,MITSUBISHI,Others,Hatchback,
2020,MITSUOKA,Petrol,Hatchback,
2020,MORRIS,Petrol,Hatchback,
2020,NISSAN,Petrol,Hatchback,337
2020,NISSAN,Others,Hatchback,5
2020,OPEL,Petrol,Hatchback,85
2020,OPEL,Diesel,Hatchback,5
2020,PAGANI,Petrol,Hatchback,
2020,PERODUA,Petrol,Hatchback,20
2020,PEUGEOT,Petrol,Hatchback,
2020,PEUGEOT,Diesel,Hatchback,
2020,PONTIAC,Petrol,Hatchback,
2020,PORSCHE,Petrol,Hatchback,
2020,PORSCHE,Diesel,Hatchback,
2020,PORSCHE,Others,Hatchback,
2020,RAMBLER,Petrol,Hatchback,
2020,RANGE ROVER,Petrol,Hatchback,
2020,RANGE ROVER,Diesel,Hatchback,
2020,RANGE ROVER,Others,Hatchback,
2020,RENAULT,Petrol,Hatchback,19
2020,RENAULT,Diesel,Hatchback,
2020,RENAULT,Others,Hatchback,3
2020,ROLLS ROYCE,Petrol,Hatchback,
2020,ROVER,Petrol,Hatchback,
2020,RUF,Petrol,Hatchback,
2020,SEAT,Petrol,Hatchback,44
2020,SEAT,Diesel,Hatchback,
2020,SKODA,Petrol,Hatchback,
2020,SKODA,Diesel,Hatchback,
2020,SMART,Petrol,Hatchback,
2020,SMART,Others,Hatchback,
2020,SSANGYONG,Petrol,Hatchback,
2020,SSANGYONG,Diesel,Hatchback,
2020,SUBARU,Petrol,Hatchback,7
2020,SUBARU,Others,Hatchback,
2020,SUZUKI,Petrol,Hatchback,238
2020,SUZUKI,Others,Hatchback,43
2020,TESLA,Others,Hatchback,1
2020,THE LONDON TAXI CO,Diesel,Hatchback,
2020,TOYO ACE,Petrol,Hatchback,
2020,TOYOTA,Petrol,Hatchback,39
2020,TOYOTA,Diesel,Hatchback,
2020,TOYOTA,Others,Hatchback,229
2020,TRIUMPH,Petrol,Hatchback,
2020,VOLKSWAGEN,Petrol,Hatchback,503
2020,VOLKSWAGEN,Diesel,Hatchback,
2020,VOLVO,Petrol,Hatchback,
2020,VOLVO,Diesel,Hatchback,
2020,VOLVO,Others,Hatchback,
2020,ALFA ROMEO,Petrol,Sedan,23
2020,ALPINA,Petrol,Sedan,2
2020,ALPINA,Diesel,Sedan,
2020,ALPINE,Petrol,Sedan,
2020,ASTON MARTIN,Petrol,Sedan,
2020,AUDI,Petrol,Sedan,380
2020,AUDI,Diesel,Sedan,
2020,AUDI,Others,Sedan,350
2020,AUSTIN,Petrol,Sedan,
2020,AUSTIN,Diesel,Sedan,
2020,B.M.W.,Petrol,Sedan,1676
2020,B.M.W.,Diesel,Sedan,4
2020,B.M.W.,Others,Sedan,124
2020,BENTLEY,Petrol,Sedan,26
2020,BENTLEY,Diesel,Sedan,
2020,BLUECAR,Others,Sedan,
2020,BYD,Others,Sedan,
2020,CHERY,Petrol,Sedan,
2020,CHEVROLET,Petrol,Sedan,
2020,CHRYSLER,Petrol,Sedan,
2020,CHRYSLER,Diesel,Sedan,
2020,CITROEN,Petrol,Sedan,
2020,CITROEN,Diesel,Sedan,
2020,CITROEN,Others,Sedan,
2020,DAIHATSU,Petrol,Sedan,
2020,DAIMLER,Petrol,Sedan,
2020,DATSUN,Petrol,Sedan,2
2020,FERRARI,Petrol,Sedan,
2020,FIAT,Petrol,Sedan,
2020,FORD,Petrol,Sedan,
2020,FORD,Diesel,Sedan,
2020,FORD,Others,Sedan,
2020,HONDA,Petrol,Sedan,869
2020,HONDA,Others,Sedan,19
2020,HYUNDAI,Petrol,Sedan,1581
2020,HYUNDAI,Diesel,Sedan,
2020,HYUNDAI,Others,Sedan,
2020,INFINITI,Petrol,Sedan,42
2020,INFINITI,Diesel,Sedan,
2020,INFINITI,Others,Sedan,
2020,INTERNATIONAL,Petrol,Sedan,
2020,JAGUAR,Petrol,Sedan,59
2020,JAGUAR,Diesel,Sedan,
2020,JAGUAR,Others,Sedan,
2020,JEEP,Petrol,Sedan,
2020,JEEP,Diesel,Sedan,
2020,KIA,Petrol,Sedan,1124
2020,KIA,Diesel,Sedan,
2020,KIA,Others,Sedan,
2020,KOENIGSEGG,Petrol,Sedan,
2020,LAMBORGHINI,Petrol,Sedan,
2020,LANCIA,Petrol,Sedan,
2020,LAND ROVER,Petrol,Sedan,
2020,LAND ROVER,Diesel,Sedan,
2020,LAND ROVER,Others,Sedan,
2020,LOTUS,Petrol,Sedan,
2020,M.G.,Petrol,Sedan,
2020,M.G.,Others,Sedan,
2020,MARCOS,Petrol,Sedan,
2020,MASERATI,Petrol,Sedan,33
2020,MASERATI,Diesel,Sedan,1
2020,MAXUS,Petrol,Sedan,
2020,MAZDA,Petrol,Sedan,640
2020,MAZDA,Diesel,Sedan,2
2020,MAZDA,Others,Sedan,669
2020,Mclaren,Petrol,Sedan,
2020,MERCEDES BENZ,Petrol,Sedan,2552
2020,MERCEDES BENZ,Diesel,Sedan,12
2020,MERCEDES BENZ,Others,Sedan,232
2020,MINI,Petrol,Sedan,
2020,MINI,Diesel,Sedan,
2020,MINI,Others,Sedan,
2020,MITSUBISHI,Petrol,Sedan,555
2020,MITSUBISHI,Diesel,Sedan,
2020,MITSUBISHI,Others,Sedan,
2020,MITSUOKA,Petrol,Sedan,
2020,MORRIS,Petrol,Sedan,
2020,NISSAN,Petrol,Sedan,307
2020,NISSAN,Others,Sedan,
2020,OPEL,Petrol,Sedan,
2020,OPEL,Diesel,Sedan,
2020,PAGANI,Petrol,Sedan,
2020,PERODUA,Petrol,Sedan,47
2020,PEUGEOT,Petrol,Sedan,
2020,PEUGEOT,Diesel,Sedan,
2020,PONTIAC,Petrol,Sedan,
2020,PORSCHE,Petrol,Sedan,48
2020,PORSCHE,Diesel,Sedan,
2020,PORSCHE,Others,Sedan,4
2020,RAMBLER,Petrol,Sedan,
2020,RANGE ROVER,Petrol,Sedan,
2020,RANGE ROVER,Diesel,Sedan,
2020,RANGE ROVER,Others,Sedan,
2020,RENAULT,Petrol,Sedan,
2020,RENAULT,Diesel,Sedan,
2020,RENAULT,Others,Sedan,
2020,ROLLS ROYCE,Petrol,Sedan,22
2020,ROVER,Petrol,Sedan,
2020,RUF,Petrol,Sedan,
2020,SEAT,Petrol,Sedan,43
2020,SEAT,Diesel,Sedan,
2020,SKODA,Petrol,Sedan,339
2020,SKODA,Diesel,Sedan,
2020,SMART,Petrol,Sedan,
2020,SMART,Others,Sedan,
2020,SSANGYONG,Petrol,Sedan,
2020,SSANGYONG,Diesel,Sedan,
2020,SUBARU,Petrol,Sedan,29
2020,SUBARU,Others,Sedan,
2020,SUZUKI,Petrol,Sedan,
2020,SUZUKI,Others,Sedan,
2020,TESLA,Others,Sedan,18
2020,THE LONDON TAXI CO,Diesel,Sedan,
2020,TOYO ACE,Petrol,Sedan,
2020,TOYOTA,Petrol,Sedan,2178
2020,TOYOTA,Diesel,Sedan,
2020,TOYOTA,Others,Sedan,674
2020,TRIUMPH,Petrol,Sedan,
2020,VOLKSWAGEN,Petrol,Sedan,218
2020,VOLKSWAGEN,Diesel,Sedan,
2020,VOLVO,Petrol,Sedan,213
2020,VOLVO,Diesel,Sedan,
2020,VOLVO,Others,Sedan,2
2020,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,ALPINA,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020,ALPINA,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,6
2020,AUDI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,AUDI,Others,Multi-purpose Vehicle/Station-wagon,13
2020,AUSTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,AUSTIN,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,17
2020,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,BENTLEY,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,BLUECAR,Others,Multi-purpose Vehicle/Station-wagon,
2020,BYD,Others,Multi-purpose Vehicle/Station-wagon,1
2020,CHERY,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,CHEVROLET,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,CHRYSLER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,CHRYSLER,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,100
2020,CITROEN,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,CITROEN,Others,Multi-purpose Vehicle/Station-wagon,
2020,DAIHATSU,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,DAIMLER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,DATSUN,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,FORD,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,FORD,Others,Multi-purpose Vehicle/Station-wagon,
2020,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,1211
2020,HONDA,Others,Multi-purpose Vehicle/Station-wagon,524
2020,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,HYUNDAI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,HYUNDAI,Others,Multi-purpose Vehicle/Station-wagon,
2020,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,INFINITI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,INFINITI,Others,Multi-purpose Vehicle/Station-wagon,
2020,INTERNATIONAL,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,JAGUAR,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,JAGUAR,Others,Multi-purpose Vehicle/Station-wagon,
2020,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,JEEP,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,KIA,Others,Multi-purpose Vehicle/Station-wagon,164
2020,KOENIGSEGG,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,LANCIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,1
2020,LAND ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2020,LOTUS,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,M.G.,Others,Multi-purpose Vehicle/Station-wagon,
2020,MARCOS,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,MASERATI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,MAXUS,Petrol,Multi-purpose Vehicle/Station-wagon,7
2020,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,12
2020,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,MAZDA,Others,Multi-purpose Vehicle/Station-wagon,
2020,Mclaren,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,84
2020,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,7
2020,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,1
2020,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,48
2020,MINI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,MINI,Others,Multi-purpose Vehicle/Station-wagon,
2020,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,MITSUBISHI,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,MITSUBISHI,Others,Multi-purpose Vehicle/Station-wagon,
2020,MITSUOKA,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,MORRIS,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,7
2020,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,463
2020,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,15
2020,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,35
2020,PAGANI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,PEUGEOT,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,PONTIAC,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,3
2020,PORSCHE,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,PORSCHE,Others,Multi-purpose Vehicle/Station-wagon,1
2020,RAMBLER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,RANGE ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,RANGE ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,RANGE ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2020,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,229
2020,RENAULT,Others,Multi-purpose Vehicle/Station-wagon,
2020,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,RUF,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,31
2020,SEAT,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,1
